center,left,right,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
images/center/2213.jpeg,images/left/2213.jpeg,images/right/2213.jpeg,0.5,0,0,0,0,-1
images/center/2214.jpeg,images/left/2214.jpeg,images/right/2214.jpeg,0.5,0,0,0,0,-1
images/center/2215.jpeg,images/left/2215.jpeg,images/right/2215.jpeg,0.5,0,0,0,0,-1
images/center/2216.jpeg,images/left/2216.jpeg,images/right/2216.jpeg,0.5,0,0,0,0,-1
images/center/2217.jpeg,images/left/2217.jpeg,images/right/2217.jpeg,0.5,0,0,0,0,-1
images/center/2218.jpeg,images/left/2218.jpeg,images/right/2218.jpeg,0.5,0,0,0,0,-1
images/center/2219.jpeg,images/left/2219.jpeg,images/right/2219.jpeg,0.5,0,0,0,0,-1
images/center/2220.jpeg,images/left/2220.jpeg,images/right/2220.jpeg,0.5,0,0,0,0,-1
images/center/2221.jpeg,images/left/2221.jpeg,images/right/2221.jpeg,0.5,0,0,0,0,-1
images/center/2222.jpeg,images/left/2222.jpeg,images/right/2222.jpeg,0.5,0,0,0,0,-1
images/center/2223.jpeg,images/left/2223.jpeg,images/right/2223.jpeg,0.5,0,0,0,0,-1
images/center/2224.jpeg,images/left/2224.jpeg,images/right/2224.jpeg,0.5,0,0,0,0,-1
images/center/2225.jpeg,images/left/2225.jpeg,images/right/2225.jpeg,0.5,0,0,0,0,-1
images/center/2226.jpeg,images/left/2226.jpeg,images/right/2226.jpeg,0.5,0,0,0,0,-1
images/center/2227.jpeg,images/left/2227.jpeg,images/right/2227.jpeg,0.5,0,0,0,0,-1
images/center/2228.jpeg,images/left/2228.jpeg,images/right/2228.jpeg,0.5,0,0,0,0,-1
images/center/2229.jpeg,images/left/2229.jpeg,images/right/2229.jpeg,0.5,0,0,0,0,-1
images/center/2230.jpeg,images/left/2230.jpeg,images/right/2230.jpeg,0.5,0,0,0,0,-1
images/center/2231.jpeg,images/left/2231.jpeg,images/right/2231.jpeg,0.5,0,0,0,0,-1
images/center/2232.jpeg,images/left/2232.jpeg,images/right/2232.jpeg,0.5,0,0,0,0,-1
images/center/2233.jpeg,images/left/2233.jpeg,images/right/2233.jpeg,0.5,0,0,0,0,-1
images/center/2234.jpeg,images/left/2234.jpeg,images/right/2234.jpeg,0.5,0,0,0,0,-1
images/center/2235.jpeg,images/left/2235.jpeg,images/right/2235.jpeg,0.5,0,0,0,0,-1
images/center/2236.jpeg,images/left/2236.jpeg,images/right/2236.jpeg,0.5,0,0,0,0,-1
images/center/2237.jpeg,images/left/2237.jpeg,images/right/2237.jpeg,0.5,0,0,0,0,-1
images/center/2238.jpeg,images/left/2238.jpeg,images/right/2238.jpeg,0.5,0,0,0,0,-1
images/center/2239.jpeg,images/left/2239.jpeg,images/right/2239.jpeg,0.5,0,0,0,0,-1
images/center/2240.jpeg,images/left/2240.jpeg,images/right/2240.jpeg,0.5,0,0,0,0,-1
images/center/2241.jpeg,images/left/2241.jpeg,images/right/2241.jpeg,0.5,0,0,0,0,-1
images/center/2242.jpeg,images/left/2242.jpeg,images/right/2242.jpeg,0.5,0,0,0,0,-1
images/center/2243.jpeg,images/left/2243.jpeg,images/right/2243.jpeg,0.5,0,0,0,0,-1
images/center/2244.jpeg,images/left/2244.jpeg,images/right/2244.jpeg,0.5,0,0,0,0,-1
images/center/2245.jpeg,images/left/2245.jpeg,images/right/2245.jpeg,0.5,0,0,0,0,-1
images/center/2246.jpeg,images/left/2246.jpeg,images/right/2246.jpeg,0.5,0,0,0,0,-1
images/center/2247.jpeg,images/left/2247.jpeg,images/right/2247.jpeg,0.5,0,0,0,0,-1
images/center/2248.jpeg,images/left/2248.jpeg,images/right/2248.jpeg,0.5,0,0,0,0,-1
images/center/2249.jpeg,images/left/2249.jpeg,images/right/2249.jpeg,0.5,0,0,0,0,-1
images/center/2250.jpeg,images/left/2250.jpeg,images/right/2250.jpeg,0.5,0,0,0,0,-1
images/center/2251.jpeg,images/left/2251.jpeg,images/right/2251.jpeg,0.5,0,0,0,0,-1
images/center/2252.jpeg,images/left/2252.jpeg,images/right/2252.jpeg,0.5,0,0,0,0,-1
images/center/2253.jpeg,images/left/2253.jpeg,images/right/2253.jpeg,0.5,0,0,0,0,-1
images/center/2254.jpeg,images/left/2254.jpeg,images/right/2254.jpeg,0.5,0,0,0,0,-1
images/center/2255.jpeg,images/left/2255.jpeg,images/right/2255.jpeg,0.5,0,0,0,0,-1
images/center/2256.jpeg,images/left/2256.jpeg,images/right/2256.jpeg,0.5,0,0,0,0,-1
images/center/2257.jpeg,images/left/2257.jpeg,images/right/2257.jpeg,0.5,0,0,0,0,-1
images/center/2258.jpeg,images/left/2258.jpeg,images/right/2258.jpeg,0.5,0,0,0,0,-1
images/center/2259.jpeg,images/left/2259.jpeg,images/right/2259.jpeg,0.5,0,0,0,0,-1
images/center/2260.jpeg,images/left/2260.jpeg,images/right/2260.jpeg,0.5,0,0,0,0,-1
images/center/2261.jpeg,images/left/2261.jpeg,images/right/2261.jpeg,0.5,0,0,0,0,-1
images/center/2262.jpeg,images/left/2262.jpeg,images/right/2262.jpeg,0.5,0,0,0,0,-1
images/center/2263.jpeg,images/left/2263.jpeg,images/right/2263.jpeg,0.5,0,0,0,0,-1
images/center/2264.jpeg,images/left/2264.jpeg,images/right/2264.jpeg,0.5,0,0,0,0,-1
images/center/2265.jpeg,images/left/2265.jpeg,images/right/2265.jpeg,0.5,0,0,0,0,-1
images/center/2266.jpeg,images/left/2266.jpeg,images/right/2266.jpeg,0.5,0,0,0,0,-1
images/center/2267.jpeg,images/left/2267.jpeg,images/right/2267.jpeg,0.5,0,0,0,0,-1
images/center/2268.jpeg,images/left/2268.jpeg,images/right/2268.jpeg,0.5,0,0,0,0,-1
images/center/2269.jpeg,images/left/2269.jpeg,images/right/2269.jpeg,0.5,0,0,0,0,-1
images/center/2270.jpeg,images/left/2270.jpeg,images/right/2270.jpeg,0.5,0,0,0,0,-1
images/center/2271.jpeg,images/left/2271.jpeg,images/right/2271.jpeg,0.5,0,0,0,0,-1
images/center/2272.jpeg,images/left/2272.jpeg,images/right/2272.jpeg,0.5,0,0,0,0,-1
images/center/2273.jpeg,images/left/2273.jpeg,images/right/2273.jpeg,0.5,0,0,0,0,-1
images/center/2274.jpeg,images/left/2274.jpeg,images/right/2274.jpeg,0.5,0,0,0,0,-1
images/center/2275.jpeg,images/left/2275.jpeg,images/right/2275.jpeg,0.5,0,0,0,0,-1
images/center/2276.jpeg,images/left/2276.jpeg,images/right/2276.jpeg,0.5,0,0,0,0,-1
images/center/2277.jpeg,images/left/2277.jpeg,images/right/2277.jpeg,0.5,0,0,0,0,-1
images/center/2278.jpeg,images/left/2278.jpeg,images/right/2278.jpeg,0.5,0,0,0,0,-1
images/center/2279.jpeg,images/left/2279.jpeg,images/right/2279.jpeg,0.5,0,0,0,0,-1
images/center/2280.jpeg,images/left/2280.jpeg,images/right/2280.jpeg,0.5,0,0,0,0,-1
images/center/2281.jpeg,images/left/2281.jpeg,images/right/2281.jpeg,0.5,0,0,0,0,-1
images/center/2282.jpeg,images/left/2282.jpeg,images/right/2282.jpeg,0.5,0,0,0,0,-1
images/center/2283.jpeg,images/left/2283.jpeg,images/right/2283.jpeg,0.5,0,0,0,0,-1
images/center/2284.jpeg,images/left/2284.jpeg,images/right/2284.jpeg,0.5,0,0,0,0,-1
images/center/2285.jpeg,images/left/2285.jpeg,images/right/2285.jpeg,0.5,0,0,0,0,-1
images/center/2286.jpeg,images/left/2286.jpeg,images/right/2286.jpeg,0.5,0,0,0,0,-1
images/center/2287.jpeg,images/left/2287.jpeg,images/right/2287.jpeg,0.5,0,0,0,0,-1
images/center/2288.jpeg,images/left/2288.jpeg,images/right/2288.jpeg,0.5,0,0,0,0,-1
images/center/2289.jpeg,images/left/2289.jpeg,images/right/2289.jpeg,0.5,0,0,0,0,-1
images/center/2290.jpeg,images/left/2290.jpeg,images/right/2290.jpeg,0.5,0,0,0,0,-1
images/center/2291.jpeg,images/left/2291.jpeg,images/right/2291.jpeg,0.5,0,0,0,0,-1
images/center/2292.jpeg,images/left/2292.jpeg,images/right/2292.jpeg,0.5,0,0,0,0,-1
images/center/2293.jpeg,images/left/2293.jpeg,images/right/2293.jpeg,0.5,0,0,0,0,-1
images/center/2295.jpeg,images/left/2295.jpeg,images/right/2294.jpeg,0.5,0,0,0,0,-1
images/center/2295.jpeg,images/left/2296.jpeg,images/right/2295.jpeg,0.5,0,0,0,0,-1
images/center/2296.jpeg,images/left/2296.jpeg,images/right/2296.jpeg,0.5,0,0,0,0,-1
images/center/2297.jpeg,images/left/2297.jpeg,images/right/2297.jpeg,0.5,0,0,0,0,-1
images/center/2298.jpeg,images/left/2298.jpeg,images/right/2298.jpeg,0.5,0,0,0,0,-1
images/center/2299.jpeg,images/left/2299.jpeg,images/right/2299.jpeg,0.5,0,0,0,0,-1
images/center/2300.jpeg,images/left/2300.jpeg,images/right/2300.jpeg,0.5,0,0,0,0,-1
images/center/2301.jpeg,images/left/2301.jpeg,images/right/2301.jpeg,0.5,0,0,0,0,-1
images/center/2302.jpeg,images/left/2302.jpeg,images/right/2302.jpeg,0.5,0,0,0,0,-1
images/center/2303.jpeg,images/left/2303.jpeg,images/right/2303.jpeg,0.5,0,0,0,0,-1
images/center/2304.jpeg,images/left/2304.jpeg,images/right/2304.jpeg,0.5,0,0,0,0,-1
images/center/2305.jpeg,images/left/2305.jpeg,images/right/2305.jpeg,0.5,0,0,0,0,-1
images/center/2306.jpeg,images/left/2306.jpeg,images/right/2306.jpeg,0.5,0,0,0,0,-1
images/center/2307.jpeg,images/left/2307.jpeg,images/right/2307.jpeg,0.5,0,0,0,0,-1
images/center/2308.jpeg,images/left/2308.jpeg,images/right/2308.jpeg,0.5,0,0,0,0,-1
images/center/2309.jpeg,images/left/2309.jpeg,images/right/2309.jpeg,0.5,0,0,0,0,-1
images/center/2310.jpeg,images/left/2310.jpeg,images/right/2310.jpeg,0.5,0,0,0,0,-1
images/center/2311.jpeg,images/left/2311.jpeg,images/right/2311.jpeg,0.5,0,0,0,0,-1
images/center/2312.jpeg,images/left/2312.jpeg,images/right/2312.jpeg,0.5,0,0,0,0,-1
images/center/2313.jpeg,images/left/2313.jpeg,images/right/2313.jpeg,0.5,0,0,0,0,-1
images/center/2314.jpeg,images/left/2314.jpeg,images/right/2314.jpeg,0.5,0,0,0,0,-1
images/center/2315.jpeg,images/left/2315.jpeg,images/right/2315.jpeg,0.5,0,0,0,0,-1
images/center/2316.jpeg,images/left/2316.jpeg,images/right/2316.jpeg,0.5,0,0,0,0,-1
images/center/2317.jpeg,images/left/2317.jpeg,images/right/2317.jpeg,0.5,0,0,0,0,-1
images/center/2318.jpeg,images/left/2318.jpeg,images/right/2318.jpeg,0.5,0,0,0,0,-1
images/center/2319.jpeg,images/left/2319.jpeg,images/right/2319.jpeg,0.5,0,0,0,0,-1
images/center/2320.jpeg,images/left/2320.jpeg,images/right/2320.jpeg,0.5,0,0,0,0,-1
images/center/2321.jpeg,images/left/2321.jpeg,images/right/2321.jpeg,0.5,0,0,0,0,-1
images/center/2322.jpeg,images/left/2322.jpeg,images/right/2322.jpeg,0.5,0,0,0,0,-1
images/center/2323.jpeg,images/left/2323.jpeg,images/right/2323.jpeg,0.5,0,0,0,0,-1
images/center/2324.jpeg,images/left/2324.jpeg,images/right/2324.jpeg,0.5,0,0,0,0,-1
images/center/2325.jpeg,images/left/2325.jpeg,images/right/2325.jpeg,0.5,0,0,0,0,-1
images/center/2326.jpeg,images/left/2326.jpeg,images/right/2326.jpeg,0.5,0,0,0,0,-1
images/center/2327.jpeg,images/left/2327.jpeg,images/right/2327.jpeg,0.5,0,0,0,0,-1
images/center/2328.jpeg,images/left/2328.jpeg,images/right/2328.jpeg,0.5,0,0,0,0,-1
images/center/2329.jpeg,images/left/2329.jpeg,images/right/2329.jpeg,0.5,0,0,0,0,-1
images/center/2330.jpeg,images/left/2330.jpeg,images/right/2330.jpeg,0.5,0,0,0,0,-1
images/center/2331.jpeg,images/left/2331.jpeg,images/right/2331.jpeg,0.5,0,0,0,0,-1
images/center/2332.jpeg,images/left/2332.jpeg,images/right/2332.jpeg,0.5,0,0,0,0,-1
images/center/2333.jpeg,images/left/2333.jpeg,images/right/2333.jpeg,0.5,0,0,0,0,-1
images/center/2334.jpeg,images/left/2334.jpeg,images/right/2334.jpeg,0.5,0,0,0,0,-1
images/center/2335.jpeg,images/left/2335.jpeg,images/right/2335.jpeg,0.5,0,0,0,0,-1
images/center/2336.jpeg,images/left/2336.jpeg,images/right/2336.jpeg,0.5,0,0,0,0,-1
images/center/2337.jpeg,images/left/2337.jpeg,images/right/2337.jpeg,0.5,0,0,0,0,-1
images/center/2338.jpeg,images/left/2338.jpeg,images/right/2338.jpeg,0.5,0,0,0,0,-1
images/center/2339.jpeg,images/left/2339.jpeg,images/right/2339.jpeg,0.5,0,0,0,0,-1
images/center/2340.jpeg,images/left/2340.jpeg,images/right/2340.jpeg,0.5,0,0,0,0,-1
images/center/2341.jpeg,images/left/2341.jpeg,images/right/2341.jpeg,0.5,0,0,0,0,-1
images/center/2342.jpeg,images/left/2342.jpeg,images/right/2342.jpeg,0.5,0,0,0,0,-1
images/center/2343.jpeg,images/left/2343.jpeg,images/right/2343.jpeg,0.5,0,0,0,0,-1
images/center/2344.jpeg,images/left/2344.jpeg,images/right/2344.jpeg,0.5,0,0,0,0,-1
images/center/2345.jpeg,images/left/2345.jpeg,images/right/2345.jpeg,0.5,0,0,0,0,-1
images/center/2346.jpeg,images/left/2346.jpeg,images/right/2346.jpeg,0.5,0,0,0,0,-1
images/center/2347.jpeg,images/left/2347.jpeg,images/right/2347.jpeg,0.5,0,0,0,0,-1
images/center/2348.jpeg,images/left/2348.jpeg,images/right/2348.jpeg,0.5,0,0,0,0,-1
images/center/2349.jpeg,images/left/2349.jpeg,images/right/2349.jpeg,0.5,0,0,0,0,-1
images/center/2350.jpeg,images/left/2350.jpeg,images/right/2350.jpeg,0.5,0,0,0,0,-1
images/center/2351.jpeg,images/left/2351.jpeg,images/right/2351.jpeg,0.5,0,0,0,0,-1
images/center/2352.jpeg,images/left/2352.jpeg,images/right/2352.jpeg,0.5,0,0,0,0,-1
images/center/2353.jpeg,images/left/2353.jpeg,images/right/2353.jpeg,0.5,0,0,0,0,-1
images/center/2354.jpeg,images/left/2354.jpeg,images/right/2354.jpeg,0.5,0,0,0,0,-1
images/center/2355.jpeg,images/left/2355.jpeg,images/right/2355.jpeg,0.5,0,0,0,0,-1
images/center/2356.jpeg,images/left/2356.jpeg,images/right/2356.jpeg,0.5,0,0,0,0,-1
images/center/2357.jpeg,images/left/2357.jpeg,images/right/2357.jpeg,0.5,0,0,0,0,-1
images/center/2358.jpeg,images/left/2358.jpeg,images/right/2358.jpeg,0.5,0,0,0,0,-1
images/center/2359.jpeg,images/left/2359.jpeg,images/right/2359.jpeg,0.5,0,0,0,0,-1
images/center/2360.jpeg,images/left/2360.jpeg,images/right/2360.jpeg,0.5,0,0,0,0,-1
images/center/2361.jpeg,images/left/2361.jpeg,images/right/2361.jpeg,0.5,0,0,0,0,-1
images/center/2362.jpeg,images/left/2362.jpeg,images/right/2362.jpeg,0.5,0,0,0,0,-1
images/center/2363.jpeg,images/left/2363.jpeg,images/right/2363.jpeg,0.5,0,0,0,0,-1
images/center/2364.jpeg,images/left/2364.jpeg,images/right/2364.jpeg,0.5,0,0,0,0,-1
images/center/2365.jpeg,images/left/2365.jpeg,images/right/2365.jpeg,0.5,0,0,0,0,-1
images/center/2366.jpeg,images/left/2366.jpeg,images/right/2366.jpeg,0.5,0,0,0,0,-1
images/center/2367.jpeg,images/left/2367.jpeg,images/right/2367.jpeg,0.5,0,0,0,0,-1
images/center/2368.jpeg,images/left/2368.jpeg,images/right/2368.jpeg,0.5,0,0,0,0,-1
images/center/2369.jpeg,images/left/2369.jpeg,images/right/2369.jpeg,0.5,0,0,0,0,-1
images/center/2370.jpeg,images/left/2370.jpeg,images/right/2370.jpeg,0.5,0,0,0,0,-1
images/center/2371.jpeg,images/left/2371.jpeg,images/right/2371.jpeg,0.5,0,0,0,0,-1
images/center/2372.jpeg,images/left/2372.jpeg,images/right/2372.jpeg,0.5,0,0,0,0,-1
images/center/2373.jpeg,images/left/2373.jpeg,images/right/2373.jpeg,0.5,0,0,0,0,-1
images/center/2374.jpeg,images/left/2374.jpeg,images/right/2374.jpeg,0.5,0,0,0,0,-1
images/center/2375.jpeg,images/left/2375.jpeg,images/right/2375.jpeg,0.5,0,0,0,0,-1
images/center/2376.jpeg,images/left/2376.jpeg,images/right/2376.jpeg,0.5,0,0,0,0,-1
images/center/2377.jpeg,images/left/2377.jpeg,images/right/2377.jpeg,0.5,0,0,0,0,-1
images/center/2378.jpeg,images/left/2378.jpeg,images/right/2378.jpeg,0.5,0,0,0,0,-1
images/center/2379.jpeg,images/left/2379.jpeg,images/right/2379.jpeg,0.5,0,0,0,0,-1
images/center/2380.jpeg,images/left/2380.jpeg,images/right/2380.jpeg,0.5,0,0,0,0,-1
images/center/2381.jpeg,images/left/2381.jpeg,images/right/2381.jpeg,0.5,0,0,0,0,-1
images/center/2382.jpeg,images/left/2382.jpeg,images/right/2382.jpeg,0.5,0,0,0,0,-1
images/center/2383.jpeg,images/left/2383.jpeg,images/right/2383.jpeg,0.5,0,0,0,0,-1
images/center/2384.jpeg,images/left/2384.jpeg,images/right/2384.jpeg,0.5,0,0,0,0,-1
images/center/2385.jpeg,images/left/2385.jpeg,images/right/2385.jpeg,0.5,0,0,0,0,-1
images/center/2386.jpeg,images/left/2386.jpeg,images/right/2386.jpeg,0.5,0,0,0,0,-1
images/center/2387.jpeg,images/left/2387.jpeg,images/right/2387.jpeg,0.5,0,0,0,0,-1
images/center/2388.jpeg,images/left/2388.jpeg,images/right/2388.jpeg,0.5,0,0,0,0,-1
images/center/2389.jpeg,images/left/2389.jpeg,images/right/2389.jpeg,0.5,0,0,0,0,-1
images/center/2390.jpeg,images/left/2390.jpeg,images/right/2390.jpeg,0.5,0,0,0,0,-1
images/center/2391.jpeg,images/left/2391.jpeg,images/right/2391.jpeg,0.5,0,0,0,0,-1
images/center/2392.jpeg,images/left/2392.jpeg,images/right/2392.jpeg,0.5,0,0,0,0,-1
images/center/2393.jpeg,images/left/2393.jpeg,images/right/2393.jpeg,0.5,0,0,0,0,-1
images/center/2394.jpeg,images/left/2394.jpeg,images/right/2394.jpeg,0.5,0,0,0,0,-1
images/center/2395.jpeg,images/left/2395.jpeg,images/right/2395.jpeg,0.5,0,0,0,0,-1
images/center/2396.jpeg,images/left/2396.jpeg,images/right/2396.jpeg,0.5,0,0,0,0,1
images/center/2397.jpeg,images/left/2397.jpeg,images/right/2397.jpeg,0.5,0,0,0,0,1
images/center/2398.jpeg,images/left/2398.jpeg,images/right/2398.jpeg,0.5,0,0,0,0,1
images/center/2399.jpeg,images/left/2399.jpeg,images/right/2399.jpeg,0.5,0,0,0,0,1
images/center/2401.jpeg,images/left/2401.jpeg,images/right/2400.jpeg,0.5,0,0,0,0,1
images/center/2403.jpeg,images/left/2403.jpeg,images/right/2401.jpeg,0.5,0,0,0,0,1
images/center/2403.jpeg,images/left/2403.jpeg,images/right/2402.jpeg,0.5,0,0,0,0,1
images/center/2403.jpeg,images/left/2403.jpeg,images/right/2403.jpeg,0.5,0,0,0,0,1
images/center/2404.jpeg,images/left/2404.jpeg,images/right/2404.jpeg,0.5,0,0,0,0,1
images/center/2405.jpeg,images/left/2405.jpeg,images/right/2405.jpeg,0.5,0,0,0,0,1
images/center/2406.jpeg,images/left/2406.jpeg,images/right/2406.jpeg,0.5,0,0,0,0,1
images/center/2407.jpeg,images/left/2407.jpeg,images/right/2407.jpeg,0.5,0,0,0,0,1
images/center/2408.jpeg,images/left/2408.jpeg,images/right/2408.jpeg,0.5,0,0,0,0,1
images/center/2409.jpeg,images/left/2409.jpeg,images/right/2409.jpeg,0.5,0,0,0,0,1
images/center/2410.jpeg,images/left/2410.jpeg,images/right/2410.jpeg,0.5,0,0,0,0,1
images/center/2411.jpeg,images/left/2411.jpeg,images/right/2411.jpeg,0.5,0,0,0,0,1
images/center/2412.jpeg,images/left/2412.jpeg,images/right/2412.jpeg,0.5,0,0,0,0,1
images/center/2413.jpeg,images/left/2413.jpeg,images/right/2413.jpeg,0.5,0,0,0,0,1
images/center/2414.jpeg,images/left/2414.jpeg,images/right/2414.jpeg,0.5,0,0,0,0,1
images/center/2415.jpeg,images/left/2415.jpeg,images/right/2415.jpeg,0.5,0,0,0,0,1
images/center/2416.jpeg,images/left/2416.jpeg,images/right/2416.jpeg,0.5,0,0,0,0,1
images/center/2417.jpeg,images/left/2417.jpeg,images/right/2417.jpeg,0.5,0,0,0,0,1
images/center/2418.jpeg,images/left/2418.jpeg,images/right/2418.jpeg,0.5,0,0,0,0,1
images/center/2419.jpeg,images/left/2419.jpeg,images/right/2419.jpeg,0.5,0,0,0,0,1
images/center/2420.jpeg,images/left/2420.jpeg,images/right/2420.jpeg,0.5,0,0,0,0,1
images/center/2421.jpeg,images/left/2421.jpeg,images/right/2421.jpeg,0.5,0,0,0,0,1
images/center/2422.jpeg,images/left/2422.jpeg,images/right/2422.jpeg,0.5,0,0,0,0,1
images/center/2423.jpeg,images/left/2423.jpeg,images/right/2423.jpeg,0.5,0,0,0,0,1
images/center/2424.jpeg,images/left/2424.jpeg,images/right/2424.jpeg,0.5,0,0,0,0,1
images/center/2425.jpeg,images/left/2425.jpeg,images/right/2425.jpeg,0.5,0,0,0,0,1
images/center/2426.jpeg,images/left/2426.jpeg,images/right/2426.jpeg,0.5,0,0,0,0,1
images/center/2427.jpeg,images/left/2427.jpeg,images/right/2427.jpeg,0.5,0,0,0,0,1
images/center/2428.jpeg,images/left/2428.jpeg,images/right/2428.jpeg,0.5,0,0,0,0,1
images/center/2429.jpeg,images/left/2429.jpeg,images/right/2429.jpeg,0.5,0,0,0,0,1
images/center/2430.jpeg,images/left/2430.jpeg,images/right/2430.jpeg,0.5,0,0,0,0,1
images/center/2431.jpeg,images/left/2431.jpeg,images/right/2431.jpeg,0.5,0,0,0,0,1
images/center/2432.jpeg,images/left/2432.jpeg,images/right/2432.jpeg,0.5,0,0,0,0,1
images/center/2433.jpeg,images/left/2433.jpeg,images/right/2433.jpeg,0.5,0,0,0,0,1
images/center/2434.jpeg,images/left/2434.jpeg,images/right/2434.jpeg,0.5,0,0,0,0,1
images/center/2435.jpeg,images/left/2435.jpeg,images/right/2435.jpeg,0.5,0,0,0,0,1
images/center/2436.jpeg,images/left/2436.jpeg,images/right/2436.jpeg,0.5,0,0,0,0,1
images/center/2437.jpeg,images/left/2437.jpeg,images/right/2437.jpeg,0.5,0,0,0,0,1
images/center/2438.jpeg,images/left/2438.jpeg,images/right/2438.jpeg,0.5,0,0,0,0,1
images/center/2439.jpeg,images/left/2439.jpeg,images/right/2439.jpeg,0.5,0,0,0,0,1
images/center/2440.jpeg,images/left/2440.jpeg,images/right/2440.jpeg,0.5,0,0,0,0,1
images/center/2441.jpeg,images/left/2441.jpeg,images/right/2441.jpeg,0.5,0,0,0,0,1
images/center/2442.jpeg,images/left/2442.jpeg,images/right/2442.jpeg,0.5,0,0,0,0,1
images/center/2443.jpeg,images/left/2443.jpeg,images/right/2443.jpeg,0.5,0,0,0,0,1
images/center/2444.jpeg,images/left/2444.jpeg,images/right/2444.jpeg,0.5,0,0,0,0,1
images/center/2445.jpeg,images/left/2445.jpeg,images/right/2445.jpeg,0.5,0,0,0,0,1
images/center/2446.jpeg,images/left/2446.jpeg,images/right/2446.jpeg,0.5,0,0,0,0,1
images/center/2447.jpeg,images/left/2447.jpeg,images/right/2447.jpeg,0.5,0,0,0,0,1
images/center/2448.jpeg,images/left/2448.jpeg,images/right/2448.jpeg,0.5,0,0,0,0,1
images/center/2449.jpeg,images/left/2449.jpeg,images/right/2449.jpeg,0.5,0,0,0,0,1
images/center/2450.jpeg,images/left/2450.jpeg,images/right/2450.jpeg,0.5,0,0,0,0,1
images/center/2451.jpeg,images/left/2451.jpeg,images/right/2451.jpeg,0.5,0,0,0,0,1
images/center/2452.jpeg,images/left/2452.jpeg,images/right/2452.jpeg,0.5,0,0,0,0,1
images/center/2453.jpeg,images/left/2453.jpeg,images/right/2453.jpeg,0.5,0,0,0,0,1
images/center/2454.jpeg,images/left/2454.jpeg,images/right/2454.jpeg,0.5,0,0,0,0,1
images/center/2455.jpeg,images/left/2455.jpeg,images/right/2455.jpeg,0.5,0,0,0,0,1
images/center/2456.jpeg,images/left/2456.jpeg,images/right/2456.jpeg,0.5,0,0,0,0,1
images/center/2457.jpeg,images/left/2457.jpeg,images/right/2457.jpeg,0.5,0,0,0,0,1
images/center/2458.jpeg,images/left/2458.jpeg,images/right/2458.jpeg,0.5,0,0,0,0,1
images/center/2459.jpeg,images/left/2459.jpeg,images/right/2459.jpeg,0.5,0,0,0,0,1
images/center/2460.jpeg,images/left/2460.jpeg,images/right/2460.jpeg,0.5,0,0,0,0,1
images/center/2461.jpeg,images/left/2461.jpeg,images/right/2461.jpeg,0.5,0,0,0,0,1
images/center/2462.jpeg,images/left/2462.jpeg,images/right/2462.jpeg,0.5,0,0,0,0,1
images/center/2463.jpeg,images/left/2463.jpeg,images/right/2463.jpeg,0.5,0,0,0,0,1
images/center/2464.jpeg,images/left/2464.jpeg,images/right/2464.jpeg,0.5,0,0,0,0,1
images/center/2465.jpeg,images/left/2465.jpeg,images/right/2465.jpeg,0.5,0,0,0,0,1
images/center/2466.jpeg,images/left/2466.jpeg,images/right/2466.jpeg,0.5,0,0,0,0,1
images/center/2467.jpeg,images/left/2467.jpeg,images/right/2467.jpeg,0.5,0,0,0,0,1
images/center/2468.jpeg,images/left/2468.jpeg,images/right/2468.jpeg,0.5,0,0,0,0,1
images/center/2469.jpeg,images/left/2469.jpeg,images/right/2469.jpeg,0.5,0,0,0,0,1
images/center/2470.jpeg,images/left/2470.jpeg,images/right/2470.jpeg,0.5,0,0,0,0,1
images/center/2471.jpeg,images/left/2471.jpeg,images/right/2471.jpeg,0.5,0,0,0,0,1
images/center/2472.jpeg,images/left/2472.jpeg,images/right/2472.jpeg,0.5,0,0,0,0,1
images/center/2473.jpeg,images/left/2473.jpeg,images/right/2473.jpeg,0.5,0,0,0,0,1
images/center/2474.jpeg,images/left/2474.jpeg,images/right/2474.jpeg,0.5,0,0,0,0,1
images/center/2475.jpeg,images/left/2475.jpeg,images/right/2475.jpeg,0.5,0,0,0,0,1
images/center/2476.jpeg,images/left/2476.jpeg,images/right/2476.jpeg,0.5,0,0,0,0,1
images/center/2477.jpeg,images/left/2477.jpeg,images/right/2477.jpeg,0.5,0,0,0,0,1
images/center/2478.jpeg,images/left/2478.jpeg,images/right/2478.jpeg,0.5,0,0,0,0,1
images/center/2479.jpeg,images/left/2479.jpeg,images/right/2479.jpeg,0.5,0,0,0,0,1
images/center/2480.jpeg,images/left/2480.jpeg,images/right/2480.jpeg,0.5,0,0,0,0,1
images/center/2481.jpeg,images/left/2481.jpeg,images/right/2481.jpeg,0.5,0,0,0,0,1
images/center/2482.jpeg,images/left/2482.jpeg,images/right/2482.jpeg,0.5,0,0,0,0,1
images/center/2483.jpeg,images/left/2483.jpeg,images/right/2483.jpeg,0.5,0,0,0,0,1
images/center/2484.jpeg,images/left/2484.jpeg,images/right/2484.jpeg,0.5,0,0,0,0,1
images/center/2485.jpeg,images/left/2485.jpeg,images/right/2485.jpeg,0.5,0,0,0,0,1
images/center/2486.jpeg,images/left/2486.jpeg,images/right/2486.jpeg,0.5,0,0,0,0,1
images/center/2487.jpeg,images/left/2487.jpeg,images/right/2487.jpeg,0.5,0,0,0,0,1
